"","country","ingredients","recipe_id"
"31874","China","vinegar",3649
"31875","China","pepper",3649
"31876","China","green_bell_pepper",3649
"31877","China","wheat",3649
"31878","China","starch",3649
"31879","China","pineapple",3649
"31880","China","orange",3649
"31881","China","vegetable_oil",3649
"31882","China","chicken",3649
"31883","China","egg",3649
"31884","China","vegetable_oil",3650
"31885","China","soy_sauce",3650
"31886","China","vinegar",3650
"31887","China","sesame_oil",3650
"31888","China","broccoli",3650
"31889","China","cabbage",3651
"31890","China","vinegar",3651
"31891","China","red_wine",3651
"31892","China","wheat",3651
"31893","China","almond",3651
"31894","China","black_pepper",3651
"31895","China","scallion",3651
"31896","China","sesame_seed",3651
"31897","China","vegetable_oil",3651
"31898","China","chicken",3651
"31899","China","broccoli",3651
"31900","China","wheat",3652
"31901","China","almond",3652
"31902","China","egg",3652
"31903","China","lard",3652
"31904","China","pepper",3653
"31905","China","onion",3653
"31906","China","potato",3653
"31907","China","carrot",3653
"31908","China","turnip",3653
"31909","China","garlic",3653
"31910","China","chicken",3653
"31911","China","beef",3654
"31912","China","starch",3654
"31913","China","soy_sauce",3654
"31914","China","black_pepper",3654
"31915","China","garlic",3654
"31916","China","bell_pepper",3654
"31917","China","vegetable_oil",3654
"31918","China","cabbage",3654
"31919","China","tomato",3655
"31920","China","onion",3655
"31921","China","cayenne",3655
"31922","China","corn",3655
"31923","China","bacon",3655
"31924","China","garlic",3655
"31925","China","egg",3655
"31926","China","sesame_oil",3656
"31927","China","black_bean",3656
"31928","China","black_pepper",3656
"31929","China","ginger",3656
"31930","China","bean",3656
"31931","China","garlic",3656
"31932","China","vegetable_oil",3656
"31933","China","cilantro",3657
"31934","China","sesame_oil",3657
"31935","China","shiitake",3657
"31936","China","ginger",3657
"31937","China","scallion",3657
"31938","China","chicken",3657
"31939","China","rice",3657
"31940","China","soy_sauce",3657
"31941","China","pork_sausage",3657
"31942","China","cane_molasses",3658
"31943","China","coriander",3658
"31944","China","pepper",3658
"31945","China","sesame_oil",3658
"31946","China","fenugreek",3658
"31947","China","chicken_broth",3658
"31948","China","cashew",3658
"31949","China","cumin",3658
"31950","China","ginger",3658
"31951","China","scallion",3658
"31952","China","chicken",3658
"31953","China","sesame_seed",3658
"31954","China","soy_sauce",3658
"31955","China","starch",3658
"31956","China","turmeric",3658
"31957","China","olive_oil",3658
"31958","China","bell_pepper",3658
"31959","China","vinegar",3659
"31960","China","sesame_oil",3659
"31961","China","cayenne",3659
"31962","China","scallion",3659
"31963","China","carrot",3659
"31964","China","bell_pepper",3659
"31965","China","buckwheat",3659
"31966","China","rice",3659
"31967","China","peanut_oil",3660
"31968","China","vinegar",3660
"31969","China","pork",3660
"31970","China","sesame_oil",3660
"31971","China","soy_sauce",3660
"31972","China","cayenne",3660
"31973","China","scallion",3660
"31974","China","garlic",3660
"31975","China","bell_pepper",3660
"31976","China","rice",3660
"31977","China","chicken_broth",3660
"31978","China","wine",3660
"31979","China","butter",3661
"31980","China","onion",3661
"31981","China","soy_sauce",3661
"31982","China","black_pepper",3661
"31983","China","vegetable_oil",3661
"31984","China","chicken",3661
"31985","China","rice",3661
"31986","China","egg",3661
"31987","China","vinegar",3662
"31988","China","starch",3662
"31989","China","soy_sauce",3662
"31990","China","scallion",3662
"31991","China","chicken",3662
"31992","China","egg",3662
"31993","China","tomato",3663
"31994","China","vinegar",3663
"31995","China","pork",3663
"31996","China","green_bell_pepper",3663
"31997","China","celery_oil",3663
"31998","China","onion",3663
"31999","China","starch",3663
"32000","China","soy_sauce",3663
"32001","China","cider",3663
"32002","China","scallion",3663
"32003","China","celery",3663
"32004","China","garlic",3663
"32005","China","pineapple",3663
"32006","China","vegetable_oil",3663
"32007","China","egg",3663
"32008","China","corn",3663
"32009","China","peanut_oil",3664
"32010","China","clam",3664
"32011","China","starch",3664
"32012","China","nut",3664
"32013","China","cayenne",3664
"32014","China","ginger",3664
"32015","China","white_wine",3664
"32016","China","scallop",3664
"32017","China","scallion",3664
"32018","China","olive_oil",3665
"32019","China","pork",3665
"32020","China","sesame_oil",3665
"32021","China","black_bean",3665
"32022","China","soy_sauce",3665
"32023","China","scallion",3665
"32024","China","garlic",3665
"32025","China","soybean",3665
"32026","China","sherry",3665
"32027","China","gelatin",3666
"32028","China","coconut",3666
"32029","China","egg",3666
"32030","China","milk",3666
"32031","China","tomato",3667
"32032","China","cilantro",3667
"32033","China","sesame_oil",3667
"32034","China","black_pepper",3667
"32035","China","shiitake",3667
"32036","China","cayenne",3667
"32037","China","ginger",3667
"32038","China","soy_sauce",3667
"32039","China","fish",3667
"32040","China","peanut_oil",3668
"32041","China","vinegar",3668
"32042","China","mustard",3668
"32043","China","asparagus",3668
"32044","China","soy_sauce",3668
"32045","China","red_wine",3668
"32046","China","sesame_seed",3668
"32047","China","rice",3668
"32048","China","sesame_oil",3668
"32049","China","cane_molasses",3669
"32050","China","pork",3669
"32051","China","green_bell_pepper",3669
"32052","China","onion",3669
"32053","China","starch",3669
"32054","China","soy_sauce",3669
"32055","China","ginger",3669
"32056","China","carrot",3669
"32057","China","garlic",3669
"32058","China","vegetable_oil",3669
"32059","China","cabbage",3669
"32060","China","egg",3669
"32061","China","bread",3669
"32062","China","pork",3670
"32063","China","soy_sauce",3670
"32064","China","black_pepper",3670
"32065","China","ginger",3670
"32066","China","shrimp",3670
"32067","China","vegetable_oil",3670
"32068","China","scallion",3670
"32069","China","wine",3670
"32070","China","tomato",3671
"32071","China","vinegar",3671
"32072","China","pepper",3671
"32073","China","mustard",3671
"32074","China","onion",3671
"32075","China","shallot",3671
"32076","China","roasted_pork",3671
"32077","China","chicken_broth",3671
"32078","China","vegetable_oil",3671
"32079","China","soy_sauce",3671
"32080","China","vinegar",3672
"32081","China","pepper",3672
"32082","China","starch",3672
"32083","China","soy_sauce",3672
"32084","China","red_wine",3672
"32085","China","cayenne",3672
"32086","China","vegetable_oil",3672
"32087","China","pepper",3673
"32088","China","ham",3673
"32089","China","soy_sauce",3673
"32090","China","scallion",3673
"32091","China","garlic",3673
"32092","China","pineapple",3673
"32093","China","rice",3673
"32094","China","egg",3673
"32095","China","pea",3673
"32096","China","sesame_oil",3673
"32097","China","vinegar",3674
"32098","China","sesame_oil",3674
"32099","China","starch",3674
"32100","China","soy_sauce",3674
"32101","China","almond",3674
"32102","China","ginger",3674
"32103","China","white_wine",3674
"32104","China","garlic",3674
"32105","China","pineapple",3674
"32106","China","vegetable_oil",3674
"32107","China","chicken",3674
"32108","China","scallion",3674
"32109","China","wine",3674
"32110","China","vinegar",3675
"32111","China","sesame_oil",3675
"32112","China","starch",3675
"32113","China","nut",3675
"32114","China","red_wine",3675
"32115","China","black_pepper",3675
"32116","China","scallion",3675
"32117","China","bell_pepper",3675
"32118","China","soybean",3675
"32119","China","soy_sauce",3675
"32120","China","vegetable_oil",3675
"32121","China","pea",3675
"32122","China","chicken_broth",3675
"32123","China","peanut_oil",3676
"32124","China","mushroom",3676
"32125","China","starch",3676
"32126","China","soy_sauce",3676
"32127","China","scallion",3676
"32128","China","bean",3676
"32129","China","chicken",3676
"32130","China","egg",3676
"32131","China","meat",3677
"32132","China","roasted_pork",3677
